,State,Year,SNAP Individuals,SNAP Households,Total SNAP Issuance,cpi_mult,Population,Pct Participation,Location,Unemployment Rate,Gini
339,KS,2022,196788.0,97343.0,34211281.71609156,1.101127434233003,2937324.0,0.06699567361312542,Kansas,0.027,0.4632
340,KS,2023,183256.0,92163.0,34990907.26714802,1.0577617328519857,2951500.0,0.06208910723361003,Kansas,0.027,0.4518
341,KS,2024,186356.0,92026.0,34882769.41504622,1.027414727446605,2970606.0,0.06273332781257426,Kansas,0.036,0.4557
342,KY,2006,595320.0,260086.0,84198894.19791667,1.5987103174603177,4219239.0,0.14109653423283203,Kentucky,0.059,0.46
343,KY,2007,603053.0,266126.0,87536406.36372407,1.5547515677761699,4256672.0,0.14167241450598025,Kentucky,0.056,0.47
344,KY,2008,629513.0,282257.0,90623288.56804459,1.496980956804459,4289878.0,0.14674380017333827,Kentucky,0.066,0.47
345,KY,2009,682794.0,307530.0,109234574.12307692,1.5025641025641026,4317074.0,0.15816129165263323,Kentucky,0.103,0.46
346,KY,2010,770753.0,349316.0,143813811.06327373,1.4777624942686842,4348464.0,0.1772471842931205,Kentucky,0.102,0.47
347,KY,2011,820738.0,379518.0,148824244.84304133,1.4330813694975544,4370817.0,0.1877767932173779,Kentucky,0.095,0.47
348,KY,2012,849312.0,401866.0,150213871.09277004,1.4037456445993033,4387865.0,0.19355928224774463,Kentucky,0.082,0.47
349,KY,2013,876465.0,421513.0,153425766.49957082,1.3832618025751073,4406906.0,0.19888443275168566,Kentucky,0.08,0.47
350,KY,2014,832518.0,402249.0,130841511.20616814,1.3616392057456697,4416992.0,0.18848075794567887,Kentucky,0.065,0.47
351,KY,2015,788177.0,378382.0,128949239.54556963,1.359915611814346,4429126.0,0.17795316728401947,Kentucky,0.054,0.4781
352,KY,2016,686488.0,328812.0,109893322.99916667,1.3429166666666668,4440306.0,0.15460375929046333,Kentucky,0.05,0.4813
353,KY,2017,658252.0,311068.0,104204928.79232967,1.3149734802121584,4455590.0,0.1477362145080674,Kentucky,0.049,0.4784
354,KY,2018,636423.0,298235.0,95080861.73636003,1.283552369573875,4464273.0,0.142559158008482,Kentucky,0.043,0.4787
355,KY,2019,566900.0,258445.0,147487587.037544,1.2604614782948769,4472345.0,0.1267567685408885,Kentucky,0.043,0.4764
356,KY,2020,484952.0,218060.0,68411165.11707883,1.2453632148377125,4508318.0,0.10756827712685751,Kentucky,0.066,
357,KY,2021,624724.0,289840.0,154653798.50442803,1.1892988929889299,4507583.0,0.13859400925063387,Kentucky,0.047,0.4757
358,KY,2022,528318.0,243091.0,140827096.5664503,1.101127434233003,4519233.0,0.11690435080466088,Kentucky,0.039,0.4845
359,KY,2023,553710.0,254976.0,96820662.13357402,1.0577617328519857,4550595.0,0.12167859367840908,Kentucky,0.042,0.4759
360,KY,2024,587805.0,272493.0,105060441.27924769,1.027414727446605,4588372.0,0.1281075292064375,Kentucky,0.051,0.4711
361,LA,2006,678770.0,273496.0,103184719.0982143,1.5987103174603177,4302665.0,0.15775571651522952,Louisiana,0.039,0.48
362,LA,2007,636032.0,259322.0,94417809.87602508,1.5547515677761699,4375581.0,0.14535943912362723,Louisiana,0.038,0.48
363,LA,2008,660714.0,273545.0,97912058.90710637,1.496980956804459,4435586.0,0.14895754473027917,Louisiana,0.044,0.48
364,LA,2009,702803.0,294398.0,116564995.37435897,1.5025641025641026,4491648.0,0.156468850631216,Louisiana,0.066,0.47
365,LA,2010,811696.0,345423.0,155401805.36084366,1.4777624942686842,4544635.0,0.1786053225396539,Louisiana,0.074,0.48
366,LA,2011,865377.0,378976.0,161196150.95242327,1.4330813694975544,4576244.0,0.1891020234060946,Louisiana,0.073,0.48
367,LA,2012,894400.0,397685.0,162866195.56141117,1.4037456445993033,4602067.0,0.19434745300318312,Louisiana,0.064,0.49
368,LA,2013,967731.0,438921.0,173896854.3390558,1.3832618025751073,4626040.0,0.20919209518292103,Louisiana,0.067,0.49
369,LA,2014,876550.0,396392.0,143967402.6958175,1.3616392057456697,4645938.0,0.18867018888327824,Louisiana,0.064,0.49
370,LA,2015,856114.0,387684.0,145993089.10675105,1.359915611814346,4666998.0,0.1834399757617209,Louisiana,0.063,0.4909
371,LA,2016,864632.0,393211.0,147359714.98416668,1.3429166666666668,4681346.0,0.18469730714200575,Louisiana,0.061,0.499
372,LA,2017,921521.0,426146.0,154225201.06119952,1.3149734802121584,4673673.0,0.1971727589842079,Louisiana,0.051,0.4935
373,LA,2018,868105.0,404012.0,137775609.01274395,1.283552369573875,4664450.0,0.18611090267877242,Louisiana,0.049,0.4936
374,LA,2019,811065.0,378562.0,240143520.41102856,1.2604614782948769,4658285.0,0.17411236109426537,Louisiana,0.048,0.4978
375,LA,2020,778279.0,363941.0,120793290.18469861,1.2453632148377125,4652301.0,0.16728904686089743,Louisiana,0.083,
376,LA,2021,977304.0,474386.0,246646344.98376384,1.1892988929889299,4627971.0,0.2111733197982442,Louisiana,0.055,0.4988
377,LA,2022,847392.0,414482.0,232535697.35770413,1.101127434233003,4593687.0,0.18446881557232786,Louisiana,0.037,0.4915
378,LA,2023,932439.0,459905.0,270968294.4512636,1.0577617328519857,4588071.0,0.20323116185429563,Louisiana,0.037,0.4967
379,LA,2024,850023.0,418339.0,162319794.8877909,1.027414727446605,4597740.0,0.18487844027717965,Louisiana,0.044,0.4922
380,MA,2006,431181.0,228318.0,56301630.971230164,1.5987103174603177,6410084.0,0.06726604518755136,Massachusetts,0.048,0.46
381,MA,2007,452130.0,238032.0,59602800.62711047,1.5547515677761699,6431559.0,0.07029866320125494,Massachusetts,0.045,0.47
382,MA,2008,491696.0,258234.0,70460127.21597771,1.496980956804459,6468967.0,0.07600842607482772,Massachusetts,0.053,0.47
383,MA,2009,597295.0,318286.0,101675614.37435897,1.5025641025641026,6517613.0,0.09164321355072785,Massachusetts,0.082,0.47
384,MA,2010,737061.0,399757.0,139583384.90463093,1.4777624942686842,6566440.0,0.11224666638239289,Massachusetts,0.083,0.48
385,MA,2011,801902.0,439836.0,151534233.24055135,1.4330813694975544,6614218.0,0.12123912456468777,Massachusetts,0.073,0.48
386,MA,2012,850393.0,472313.0,157004875.2748258,1.4037456445993033,6664269.0,0.12760484308181438,Massachusetts,0.067,0.48
387,MA,2013,888527.0,499221.0,161500095.26266095,1.3832618025751073,6715158.0,0.13231661861120766,Massachusetts,0.067,0.48
388,MA,2014,874104.0,493650.0,144662782.30671737,1.3616392057456697,6764864.0,0.12921235371472362,Massachusetts,0.058,0.49
389,MA,2015,785945.0,449125.0,136548718.60759494,1.359915611814346,6797484.0,0.11562292754201407,Massachusetts,0.05,0.4848
390,MA,2016,787411.0,454694.0,134471645.70125002,1.3429166666666668,6827280.0,0.11533304624975099,Massachusetts,0.037,0.4786
391,MA,2017,766649.0,445434.0,137978244.7874337,1.3149734802121584,6863560.0,0.11169844803571324,Massachusetts,0.037,0.4851
392,MA,2018,775079.0,452823.0,121883464.50935884,1.283552369573875,6885720.0,0.1125632468354798,Massachusetts,0.033,0.4875
393,MA,2019,759254.0,447729.0,229433849.3820884,1.2604614782948769,6894883.0,0.11011847481675904,Massachusetts,0.029,0.4803
394,MA,2020,763475.0,458378.0,118158185.0614374,1.2453632148377125,6994598.0,0.1091520913710838,Massachusetts,0.089,
395,MA,2021,916806.0,546184.0,246630345.34575644,1.1892988929889299,7000474.0,0.13096341762000688,Massachusetts,0.057,0.4893
396,MA,2022,1009432.0,605489.0,288825739.2128459,1.101127434233003,7022468.0,0.143743196836212,Massachusetts,0.038,0.4976
397,MA,2023,1079181.0,654790.0,284706089.1949459,1.0577617328519857,7066568.0,0.1527164247198923,Massachusetts,0.034,0.4879
398,MA,2024,1106635.0,673591.0,203914589.71597067,1.027414727446605,7136171.0,0.15507405862331494,Massachusetts,0.04,0.482
399,MD,2006,306073.0,140378.0,44614674.86011905,1.5987103174603177,5627367.0,0.05439009042772579,Maryland,0.038,0.43
400,MD,2007,312287.0,144389.0,45147249.16546068,1.5547515677761699,5653408.0,0.055238716186767345,Maryland,0.034,0.44
401,MD,2008,349195.0,162028.0,51906706.91128658,1.496980956804459,5684965.0,0.061424300765264166,Maryland,0.043,0.44
402,MD,2009,427599.0,199608.0,71879060.51282051,1.5025641025641026,5730388.0,0.07461955455721322,Maryland,0.074,0.45
403,MD,2010,541413.0,255424.0,104561220.64878497,1.4777624942686842,5788784.0,0.09352793263662973,Maryland,0.078,0.44
404,MD,2011,654721.0,319704.0,119342582.4979991,1.4330813694975544,5840241.0,0.11210513401758591,Maryland,0.073,0.45
405,MD,2012,709754.0,356557.0,124879796.83928573,1.4037456445993033,5888375.0,0.12053478251639883,Maryland,0.068,0.45
406,MD,2013,760830.0,386397.0,133441402.84077254,1.3832618025751073,5925197.0,0.12840585722297504,Maryland,0.066,0.46
407,MD,2014,783592.0,401137.0,124921762.97296156,1.3616392057456697,5960064.0,0.1314737559865129,Maryland,0.058,0.45
408,MD,2015,781136.0,403788.0,129335027.20590718,1.359915611814346,5988528.0,0.13043873218927923,Maryland,0.052,0.4524
409,MD,2016,755752.0,395615.0,122452001.68208334,1.3429166666666668,6007014.0,0.12581159291454955,Maryland,0.043,0.4499
410,MD,2017,696120.0,365297.0,109422213.62749898,1.3149734802121584,6028186.0,0.115477525079684,Maryland,0.041,0.453
411,MD,2018,652437.0,346528.0,96929771.43329352,1.283552369573875,6042153.0,0.10798088032527478,Maryland,0.039,0.4543
412,MD,2019,627002.0,337895.0,91470517.2506844,1.2604614782948769,6054954.0,0.10355190146778985,Maryland,0.036,0.4558
413,MD,2020,598415.0,325982.0,85411089.08346213,1.2453632148377125,6177935.0,0.09686327227463545,Maryland,0.068,
414,MD,2021,824762.0,457289.0,209618807.20405903,1.1892988929889299,6179403.0,0.133469527719749,Maryland,0.058,0.4631
415,MD,2022,871410.0,498509.0,140262700.48650494,1.101127434233003,6192440.0,0.1407215895511301,Maryland,0.032,0.4589
416,MD,2023,664429.0,363431.0,109488690.60649821,1.0577617328519857,6217062.0,0.10687186326917762,Maryland,0.021,0.4561
417,MD,2024,689214.0,378251.0,129421836.61396238,1.027414727446605,6263220.0,0.11004148026095203,Maryland,0.03,0.4559
418,ME,2006,160976.0,82019.0,22142152.285218257,1.5987103174603177,1323619.0,0.12161807891848032,Maine,0.047,0.43
419,ME,2007,161663.0,81576.0,21989154.599614087,1.5547515677761699,1327040.0,0.12182225102483724,Maine,0.047,0.44
420,ME,2008,170819.0,85311.0,23065542.461681377,1.496980956804459,1330509.0,0.12838620407678566,Maine,0.054,0.44
421,ME,2009,194181.0,95937.0,32063283.0,1.5025641025641026,1329590.0,0.14604577350912687,Maine,0.081,0.43
422,ME,2010,225496.0,111799.0,43016219.47867951,1.4777624942686842,1327651.0,0.16984584051079687,Maine,0.082,0.44
423,ME,2011,246812.0,124767.0,45305918.79679857,1.4330813694975544,1328473.0,0.18578623728145022,Maine,0.077,0.45
424,ME,2012,253961.0,131285.0,43756201.81141116,1.4037456445993033,1328094.0,0.1912221574677696,Maine,0.073,0.45
425,ME,2013,252482.0,131489.0,42662747.255364805,1.3832618025751073,1328543.0,0.19004428159269215,Maine,0.066,0.45
426,ME,2014,235771.0,124143.0,36907014.171102665,1.3616392057456697,1331217.0,0.1771093668425208,Maine,0.057,0.46
427,ME,2015,201557.0,103803.0,31710000.90801688,1.359915611814346,1329098.0,0.15164946452406067,Maine,0.044,0.4523
428,ME,2016,190609.0,99315.0,28768855.215833336,1.3429166666666668,1332348.0,0.1430624731676709,Maine,0.039,0.4519
429,ME,2017,188058.0,95757.0,25912169.1501428,1.3149734802121584,1335743.0,0.14078905897317073,Maine,0.033,0.4526
430,ME,2018,171025.0,89310.0,23687467.379928317,1.283552369573875,1340123.0,0.1276188827443451,Maine,0.034,0.4516
431,ME,2019,157160.0,85308.0,41290510.96089167,1.2604614782948769,1345770.0,0.11678072776180179,Maine,0.03,0.449
432,ME,2020,154069.0,85905.0,21120871.941267386,1.2453632148377125,1364571.0,0.11290654718589212,Maine,0.054,
433,ME,2021,154069.0,85905.0,25837904.97232472,1.1892988929889299,1378931.0,0.11173075375055025,Maine,0.046,0.4663
434,ME,2022,158568.0,91249.0,26945799.55585924,1.101127434233003,1390922.0,0.11400207919638916,Maine,0.03,0.4601
435,ME,2023,167399.0,96630.0,50517232.18772564,1.0577617328519857,1399646.0,0.11960095624179257,Maine,0.029,0.4509
436,ME,2024,171356.0,100250.0,44703713.779088296,1.027414727446605,1405012.0,0.12196052418057639,Maine,0.031,0.4566
437,MI,2006,1117547.0,506506.0,157873337.68948415,1.5987103174603177,10036081.0,0.11135292750227903,Michigan,0.069,0.44
438,MI,2007,1199323.0,552135.0,174386369.6985046,1.5547515677761699,10001284.0,0.1199169026696972,Michigan,0.071,0.45
439,MI,2008,1242897.0,580679.0,182976986.82443103,1.496980956804459,9946889.0,0.12495333968238713,Michigan,0.083,0.45
440,MI,2009,1368124.0,656178.0,229367711.47692308,1.5025641025641026,9901591.0,0.13817213819476082,Michigan,0.134,0.45
441,MI,2010,1735139.0,837028.0,328868703.05318666,1.4777624942686842,9877597.0,0.17566408105129214,Michigan,0.127,0.45
442,MI,2011,1946040.0,980321.0,378451275.1036016,1.4330813694975544,9883053.0,0.19690676555109032,Michigan,0.104,0.46
443,MI,2012,1838439.0,927375.0,348525740.5056621,1.4037456445993033,9898289.0,0.18573300900792045,Michigan,0.091,0.46
444,MI,2013,1784755.0,911303.0,335837746.72403437,1.3832618025751073,9914802.0,0.18000914188704928,Michigan,0.087,0.46
445,MI,2014,1685232.0,874508.0,288737774.92437685,1.3616392057456697,9932033.0,0.16967643985878822,Michigan,0.073,0.46
446,MI,2015,1690171.0,862717.0,269796345.42109704,1.359915611814346,9934483.0,0.1701317522008946,Michigan,0.054,0.4667
447,MI,2016,1492286.0,785966.0,282276029.9379167,1.3429166666666668,9954117.0,0.14991646170122372,Michigan,0.049,0.4695
448,MI,2017,1399290.0,739138.0,221104835.10811916,1.3149734802121584,9976752.0,0.140255064975054,Michigan,0.046,0.4671
449,MI,2018,1306298.0,695407.0,207310742.9932298,1.283552369573875,9987286.0,0.13079609415410753,Michigan,0.041,0.4679
450,MI,2019,2301979.0,1233970.0,349141165.4278451,1.2604614782948769,9984795.0,0.23054844891657766,Michigan,0.041,0.4634
451,MI,2020,1171772.0,624163.0,169551641.18006182,1.2453632148377125,10072703.0,0.11633143556401891,Michigan,0.099,
452,MI,2021,1299040.0,707158.0,329803217.7365314,1.1892988929889299,10041351.0,0.129369046057647,Michigan,0.059,0.4659
453,MI,2022,1311252.0,700823.0,305352482.69320124,1.101127434233003,10050877.0,0.1304614512743515,Michigan,0.042,0.4685
454,MI,2023,1421161.0,757323.0,249111955.22021663,1.0577617328519857,10083356.0,0.1409412699502031,Michigan,0.039,0.4658
455,MI,2024,1504350.0,801111.0,261459167.0092445,1.027414727446605,10140459.0,0.1483512728565837,Michigan,0.047,0.4679
456,MN,2006,260296.0,121753.0,37725032.74702381,1.5987103174603177,5163555.0,0.05041023093585718,Minnesota,0.041,0.43
457,MN,2007,266107.0,125247.0,37995284.67583213,1.5547515677761699,5207203.0,0.05110363471522043,Minnesota,0.047,0.44
458,MN,2008,289648.0,136541.0,39495261.75011612,1.496980956804459,5247018.0,0.05520240258371517,Minnesota,0.054,0.45
459,MN,2009,319145.0,150773.0,50786593.04102564,1.5025641025641026,5281203.0,0.06043036027965598,Minnesota,0.08,0.44
460,MN,2010,407124.0,192678.0,73224829.54011922,1.4777624942686842,5310934.0,0.07665770276941872,Minnesota,0.074,0.44
461,MN,2011,496729.0,240635.0,82069397.18897288,1.4330813694975544,5346620.0,0.09290523732750784,Minnesota,0.065,0.44
462,MN,2012,535308.0,262077.0,86865692.38937283,1.4037456445993033,5377500.0,0.09954588563458856,Minnesota,0.056,0.44
463,MN,2013,551209.0,273480.0,88449172.16351932,1.3832618025751073,5414722.0,0.1017982086614973,Minnesota,0.049,0.45
464,MN,2014,548682.0,271579.0,78302233.53612168,1.3616392057456697,5452665.0,0.10062639094827942,Minnesota,0.041,0.45
465,MN,2015,499523.0,242257.0,71230395.62995781,1.359915611814346,5484002.0,0.09108731178435019,Minnesota,0.037,0.4492
466,MN,2016,483178.0,231955.0,67411170.83708334,1.3429166666666668,5525360.0,0.08744733374838924,Minnesota,0.039,0.4496
467,MN,2017,456771.0,223657.0,66714770.561811514,1.3149734802121584,5569283.0,0.08201612308083464,Minnesota,0.035,0.4516
468,MN,2018,436161.0,216851.0,59383316.77180407,1.283552369573875,5608762.0,0.07776421962636318,Minnesota,0.029,0.4536
469,MN,2019,418348.0,211448.0,98929304.35080172,1.2604614782948769,5640053.0,0.07417448027527401,Minnesota,0.032,0.4434
470,MN,2020,391756.0,201237.0,50296061.979520865,1.2453632148377125,5710735.0,0.06859992627919173,Minnesota,0.062,
471,MN,2021,448736.0,220161.0,102810959.85535055,1.1892988929889299,5718660.0,0.078468732185512,Minnesota,0.034,0.4493
472,MN,2022,428739.0,220039.0,105900358.40109327,1.101127434233003,5721621.0,0.0749331352076623,Minnesota,0.027,0.456
473,MN,2023,468346.0,238453.0,123938738.732852,1.0577617328519857,5753048.0,0.08140832476975683,Minnesota,0.028,0.4541
474,MN,2024,451575.0,231772.0,74142944.0726809,1.027414727446605,5793151.0,0.07794980659057567,Minnesota,0.03,0.4521
475,MO,2006,677915.0,300500.0,96970439.36904763,1.5987103174603177,5842704.0,0.11602761324208791,Missouri,0.048,0.45
476,MO,2007,673329.0,300268.0,97167176.57742402,1.5547515677761699,5887612.0,0.11436368429169586,Missouri,0.05,0.45
477,MO,2008,694723.0,309234.0,100052264.13841152,1.496980956804459,5923916.0,0.11727428275485338,Missouri,0.059,0.45
478,MO,2009,774725.0,347004.0,124843958.2974359,1.5025641025641026,5961088.0,0.12996369119194348,Missouri,0.094,0.45
479,MO,2010,894418.0,404237.0,162275729.91288403,1.4777624942686842,5996089.0,0.14916689862341936,Missouri,0.093,0.46
480,MO,2011,943733.0,433219.0,170540128.09782124,1.4330813694975544,6011182.0,0.15699624466535866,Missouri,0.084,0.46
481,MO,2012,955681.0,444230.0,170169304.40331012,1.4037456445993033,6026027.0,0.15859222004813453,Missouri,0.069,0.46
482,MO,2013,941247.0,442594.0,167023382.1776824,1.3832618025751073,6042989.0,0.15575851619124245,Missouri,0.067,0.46
483,MO,2014,871755.0,409315.0,139161814.3810731,1.3616392057456697,6059130.0,0.14387461566264464,Missouri,0.061,0.46
484,MO,2015,847620.0,399929.0,0.0,1.359915611814346,6075411.0,0.13951648703272915,Missouri,0.05,0.4634
485,MO,2016,838186.0,396898.0,0.0,1.3429166666666668,6091384.0,0.13760189802514503,Missouri,0.045,0.4646
486,MO,2017,765302.0,354142.0,0.0,1.3149734802121584,6111382.0,0.12522568545052493,Missouri,0.038,0.4618
487,MO,2018,749877.0,348417.0,114760245.59299085,1.283552369573875,6125986.0,0.1224091925773255,Missouri,0.032,0.4657
488,MO,2019,713331.0,333455.0,208109084.79077044,1.2604614782948769,6140475.0,0.11616870030412957,Missouri,0.033,0.4633
489,MO,2020,658410.0,310324.0,100180683.35085008,1.2453632148377125,6154744.0,0.10697601719909065,Missouri,0.061,
490,MO,2021,692593.0,333904.0,175025015.0,1.1892988929889299,6171374.0,0.11222670996766684,Missouri,0.044,0.4706
491,MO,2022,641804.0,314701.0,115689817.33788863,1.101127434233003,6179414.0,0.1038616283032663,Missouri,0.025,0.4687
492,MO,2023,670014.0,331735.0,132844391.22743684,1.0577617328519857,6208038.0,0.10792685225187088,Missouri,0.03,0.4608
493,MO,2024,655779.0,322827.0,131814196.46477526,1.027414727446605,6245466.0,0.10500081178890414,Missouri,0.037,0.4634
494,MS,2006,433951.0,177704.0,58611652.27281747,1.5987103174603177,2904978.0,0.1493818541827167,Mississippi,0.068,0.47
495,MS,2007,425009.0,178548.0,56932174.31886155,1.5547515677761699,2928350.0,0.14513599808766028,Mississippi,0.063,0.48
496,MS,2008,441922.0,185317.0,60408867.14073386,1.496980956804459,2947806.0,0.149915564321397,Mississippi,0.068,0.48
497,MS,2009,487245.0,204427.0,75105756.82051282,1.5025641025641026,2958774.0,0.16467800514672631,Mississippi,0.094,0.47
498,MS,2010,569700.0,244376.0,102323746.36726274,1.4777624942686842,2970615.0,0.19177847011477422,Mississippi,0.105,0.47
499,MS,2011,615375.0,269289.0,107675113.26811916,1.4330813694975544,2979147.0,0.20656080414964417,Mississippi,0.105,0.47
500,MS,2012,650774.0,291881.0,110613413.34233451,1.4037456445993033,2984599.0,0.21804403204584602,Mississippi,0.092,0.49
501,MS,2013,668862.0,304724.0,113772684.30944206,1.3832618025751073,2989839.0,0.2237117115670777,Mississippi,0.087,0.48
502,MS,2014,660320.0,303023.0,102436561.34262781,1.3616392057456697,2991892.0,0.22070315372346327,Mississippi,0.078,0.48
503,MS,2015,643651.0,298998.0,104980699.68902954,1.359915611814346,2990231.0,0.21525126319672294,Mississippi,0.065,0.4759
504,MS,2016,611476.0,287966.0,97196350.75791667,1.3429166666666668,2990595.0,0.20446633529448152,Mississippi,0.058,0.4828
505,MS,2017,543482.0,246970.0,82332515.97021624,1.3149734802121584,2990674.0,0.18172559095374488,Mississippi,0.051,0.479
506,MS,2018,513848.0,235729.0,73884813.14655517,1.283552369573875,2982879.0,0.1722657875160206,Mississippi,0.048,0.4828
507,MS,2019,463213.0,215422.0,120254636.14978491,1.2604614782948769,2978227.0,0.1555331410265235,Mississippi,0.054,0.4896
508,MS,2020,425453.0,200776.0,59510169.40340031,1.2453632148377125,2958536.0,0.1438052469194223,Mississippi,0.081,
509,MS,2021,418086.0,203277.0,105832892.22730628,1.1892988929889299,2947209.0,0.14185828015590343,Mississippi,0.056,0.4808
510,MS,2022,412985.0,207736.0,70331951.43696618,1.101127434233003,2941939.0,0.1403785054686722,Mississippi,0.039,0.4806
511,MS,2023,394066.0,199684.0,73653819.58122745,1.0577617328519857,2943172.0,0.13389159722911198,Mississippi,0.032,0.4843
512,MS,2024,389267.0,194042.0,72791361.5052598,1.027414727446605,2943045.0,0.13226675093313217,Mississippi,0.032,0.4766
513,MT,2006,81999.0,35453.0,12104849.395833334,1.5987103174603177,952692.0,0.08607083926389641,Montana,0.032,0.43
514,MT,2007,80238.0,34909.0,11741104.480463097,1.5547515677761699,964706.0,0.08317352644225287,Montana,0.034,0.44
515,MT,2008,80015.0,35249.0,11692307.485369252,1.496980956804459,976415.0,0.08194773738625483,Montana,0.045,0.45
516,MT,2009,86871.0,38463.0,14520061.26153846,1.5025641025641026,983982.0,0.08828515155765045,Montana,0.06,0.43
517,MT,2010,110811.0,49668.0,21147998.96928015,1.4777624942686842,990730.0,0.11184782937833719,Montana,0.068,0.44
518,MT,2011,123476.0,56605.0,22877560.50911516,1.4330813694975544,997518.0,0.12378322997680243,Montana,0.066,0.44
519,MT,2012,127111.0,59165.0,22836017.635452963,1.4037456445993033,1004168.0,0.1265834003871862,Montana,0.06,0.45
520,MT,2013,129150.0,59109.0,22249330.36695279,1.3832618025751073,1014158.0,0.12734702087840355,Montana,0.054,0.46
521,MT,2014,125606.0,59297.0,19784436.561470214,1.3616392057456697,1022657.0,0.12282319487374554,Montana,0.047,0.45
522,MT,2015,121648.0,57934.0,20047206.870886076,1.359915611814346,1031494.9999999999,0.11793367878661555,Montana,0.041,0.4623
523,MT,2016,114709.0,53467.0,18262726.625,1.3429166666666668,1042137.0,0.11007094076882407,Montana,0.041,0.4667
524,MT,2017,122110.0,57900.0,18986671.96042432,1.3149734802121584,1053862.0,0.11586906065500037,Montana,0.04,0.4539
525,MT,2018,117280.0,56817.0,17363096.802469138,1.283552369573875,1061818.0,0.11045207370754687,Montana,0.037,0.4535
526,MT,2019,107850.0,52996.0,29654442.340633556,1.2604614782948769,1070123.0,0.1007828072100123,Montana,0.035,0.4597
527,MT,2020,105487.0,52712.0,14897336.153786708,1.2453632148377125,1087230.0,0.09702362885498009,Montana,0.059,
528,MT,2021,98125.0,49323.0,24606498.95202952,1.1892988929889299,1106522.0,0.08867876101875968,Montana,0.034,0.4693
529,MT,2022,89269.0,45089.0,14650884.805944653,1.101127434233003,1122095.0,0.07955565259625967,Montana,0.026,0.4652
530,MT,2023,84675.0,43385.0,15165503.353790617,1.0577617328519857,1131302.0,0.07484738823055205,Montana,0.029,0.4601
531,MT,2024,81150.0,41363.0,14537102.626075868,1.027414727446605,1137233.0,0.0713574087280267,Montana,0.03,0.4581
532,NC,2006,852426.0,375468.0,121297966.30853176,1.5987103174603177,8917270.0,0.09559270942788543,North Carolina,0.048,0.46
533,NC,2007,879784.0,389511.0,125215095.42305838,1.5547515677761699,9118037.0,0.09648831212244477,North Carolina,0.048,0.47
534,NC,2008,927926.0,412073.0,134266343.23780772,1.496980956804459,9309449.0,0.09967571657570712,North Carolina,0.063,0.46
535,NC,2009,1089699.0,482694.0,177549173.93846154,1.5025641025641026,9449566.0,0.1153173595485761,North Carolina,0.104,0.46
536,NC,2010,1313610.0,594846.0,249642097.78541955,1.4777624942686842,9574586.0,0.13719757700228502,North Carolina,0.108,0.46
537,NC,2011,1544547.0,711387.0,269454432.3214762,1.4330813694975544,9658913.0,0.15990898768836617,North Carolina,0.102,0.47
538,NC,2012,1660464.0,780722.0,283054215.43162024,1.4037456445993033,9751810.0,0.17027239045879689,North Carolina,0.095,0.47
539,NC,2013,1230934.0,787773.0,287134421.05364805,1.3832618025751073,9846717.0,0.125009584412754,North Carolina,0.079,0.48
540,NC,2014,1573226.0,760487.0,264767615.87198988,1.3616392057456697,9937295.0,0.15831531619017047,North Carolina,0.061,0.47
541,NC,2015,1645161.0,803243.0,271587463.0751055,1.359915611814346,10037218.0,0.1639060743724008,North Carolina,0.057,0.4776
542,NC,2016,1605908.0,785742.0,255137002.84875003,1.3429166666666668,10161802.0,0.1580337818036604,North Carolina,0.051,0.478
543,NC,2017,1470862.0,786310.0,223674302.49326807,1.3149734802121584,10275758.0,0.14313902682410387,North Carolina,0.046,0.4763
544,NC,2019,1322868.0,637206.0,374260150.9937427,1.2604614782948769,10501384.0,0.12597082441704827,North Carolina,0.039,0.4743
545,NC,2020,1216760.0,591077.0,173059901.5873261,1.2453632148377125,10449652.0,0.11644024126353682,North Carolina,0.073,
546,NC,2022,1732124.0,876491.0,482304137.06149644,1.101127434233003,10710793.0,0.16171762445600432,North Carolina,0.037,0.4768
547,NC,2023,1645838.0,830182.0,473860721.38628167,1.0577617328519857,10881189.0,0.15125534534874818,North Carolina,0.035,0.4732
548,NC,2024,1398399.0,699541.0,249299944.8782276,1.027414727446605,11046024.0,0.12659749788702251,North Carolina,0.036,0.4782
549,ND,2006,43366.0,19559.0,6155389.6359127,1.5987103174603177,649422.0,0.06677630261986812,North Dakota,0.032,0.43
550,ND,2007,44061.0,19954.0,6455752.95658466,1.5547515677761699,652822.0,0.0674931298271198,North Dakota,0.031,0.44
551,ND,2008,48130.0,21684.0,7307124.822573154,1.496980956804459,657569.0,0.07319383973392907,North Dakota,0.031,0.45
552,ND,2009,51074.0,23081.0,8707407.056410257,1.5025641025641026,664968.0,0.07680670348046824,North Dakota,0.041,0.45
553,ND,2010,59360.0,26960.0,11560342.405777168,1.4777624942686842,674752.0,0.08797306269562744,North Dakota,0.038,0.43
554,ND,2011,61362.0,28202.0,11522988.832369942,1.4330813694975544,685526.0,0.08951082818157152,North Dakota,0.035,0.44
555,ND,2012,59501.0,27446.0,10789462.754790941,1.4037456445993033,702227.0,0.08473186021044476,North Dakota,0.031,0.46
556,ND,2013,57658.0,26953.0,10037924.222317597,1.3832618025751073,723149.0,0.07973183949642466,North Dakota,0.029,0.46
557,ND,2014,53943.0,25063.0,8525140.007182088,1.3616392057456697,738736.0,0.07302067314981266,North Dakota,0.028,0.47
